customerid,value
customer-62178706102,2
customer-874965766,2
customer-449783057,2
customer-597061211,2
customer-91569689402,2
customer-36957179515,2
customer-6652793415,2
customer-132354380,2
customer-1734240941,2
customer-1701780751,2
customer-980932896,2
customer-1516890911,2
customer-68137703002,2
customer-450102111,2
customer-1285014940,2
customer-682633891,2
customer-1140678500,2
customer-751142750,2
customer-172239477,2
customer-1683553580,2
customer-78294612902,2
customer-450427737,2
customer-13741748005,2
customer-43825271515,2
customer-37050011402,2
customer-1471517510,2
customer-299625620,2
customer-1141088431,2
customer-37070081505,2
customer-490109507,2
customer-1141235810,2
customer-876968560,2
customer-37078875505,2
customer-56599310902,2
customer-9223372034623000000,2
customer-90525341302,2
customer-6714691505,2
customer-6714717405,2
customer-877176131,2
customer-50035300902,2
customer-299938021,2
customer-1518277361,2
customer-438012171,2
customer-37095088115,2
customer-1654697271,2
customer-804955471,2
customer-13800493615,2
customer-6728443205,2
customer-877454506,2
customer-683718600,2
customer-37109063915,2
customer-13809058805,2
customer-751593810,2
customer-300565557,2
customer-72613346002,2
customer-37118432105,2
customer-37130077315,2
customer-37132407605,2
customer-37132422205,2
customer-68092487802,2
customer-100832230,2
customer-472002786,2
customer-344035396,2
customer-1420201580,2
customer-684388690,2
customer-982613221,2
customer-91581974302,2
customer-1615764091,2
customer-6752916102,2
customer-684583121,2
customer-24363529205,2
customer-37174322605,2
customer-419721637,2
customer-37197254005,2
customer-982794356,2
customer-751941126,2
customer-1726462981,2
customer-71143047,2
customer-6767132005,2
customer-37200794405,2
customer-1142433751,2
customer-24411171115,2
customer-401065051,2
customer-13918443815,2
customer-1142911650,2
customer-65700301802,2
customer-11665229,2
customer-752053010,2
customer-24432905005,2
customer-37246110505,2
customer-472065411,2
customer-164158727,2
customer-6792504215,2
customer-1202216530,2
customer-6800674405,2
customer-419746131,2
customer-6804467425,2
customer-600693356,2
customer-24490000215,2
customer-1669465081,2
customer-6808821405,2
customer-37264854705,2
customer-61243710,2
customer-14014287215,2
customer-56363295002,2
customer-37282352905,2
customer-472432900,2
customer-1421903021,2
customer-37297362205,2
customer-1068600001,2
customer-752580296,2
customer-344396037,2
customer-301245851,2
customer-752832170,2
customer-301251461,2
customer-37327400502,2
customer-879830630,2
customer-91576873802,2
customer-14080693615,2
customer-24571172905,2
customer-89086160802,2
customer-82741979602,2
customer-14087480015,2
customer-24573685815,2
customer-687121560,2
customer-984910956,2
customer-1068617970,2
customer-62178505502,2
customer-14120243905,2
customer-880169310,2
customer-1639700511,2
customer-59405131,2
customer-37371451415,2
customer-84711795902,2
customer-490552811,2
customer-6869599525,2
customer-1069280836,2
customer-502905240,2
customer-450871227,2
customer-37387569902,2
customer-79968253502,2
customer-24689370105,2
customer-401470921,2
customer-1519231221,2
customer-14174914205,2
customer-24691656215,2
customer-6892912805,2
customer-420248941,2
customer-199520991,2
customer-6901945005,2
customer-985633990,2
customer-37426535115,2
customer-6907335805,2
customer-37426984305,2
customer-345095006,2
customer-251401266,2
customer-101411040,2
customer-1366712511,2
customer-24743386715,2
customer-753432266,2
customer-49904055802,2
customer-37441598705,2
customer-1069657680,2
customer-90880566802,2
customer-6934053815,2
customer-1203817661,2
customer-688040171,2
customer-199687070,2
customer-486590330,2
customer-91579172302,2
customer-1145004201,2
customer-6957226335,2
customer-882035221,2
customer-480310582,2
customer-55983405902,2
customer-1367326311,2
customer-91580452002,2
customer-986518166,2
customer-6968118915,2
customer-1145092941,2
customer-1476064221,2
customer-602998126,2
customer-1709604301,2
customer-1423195871,2
customer-986717270,2
customer-24854700915,2
customer-505533807,2
customer-45580845102,2
customer-451156910,2
customer-84604474202,2
customer-882599380,2
customer-494416376,2
customer-228684181,2
customer-37530756005,2
customer-1070924270,2
customer-1559379930,2
customer-603293650,2
customer-754174870,2
customer-86066620502,2
customer-806885801,2
customer-1292815470,2
customer-987200880,2
customer-270600420,2
customer-49785077005,2
customer-201114070,2
customer-345500736,2
customer-82567647902,2
customer-754918456,2
customer-14425787605,2
customer-24935187915,2
customer-1145362960,2
customer-486947507,2
customer-79918882402,2
customer-37755040,2
customer-45579753302,2
customer-78201007702,2
customer-50244613,2
customer-14496554105,2
customer-14499325715,2
customer-7033833505,2
customer-1616828471,2
customer-24989091202,2
customer-24991444015,2
customer-54001527,2
customer-755063921,2
customer-688744256,2
customer-1071733850,2
customer-133080806,2
customer-25027051005,2
customer-1205832780,2
customer-25032287505,2
customer-25047715305,2
customer-55953494702,2
customer-79094302,2
customer-1593302271,2
customer-68086570202,2
customer-884390536,2
customer-25057761115,2
customer-25059028015,2
customer-7064466705,2
customer-604558550,2
customer-14555198025,2
customer-755138256,2
customer-55893811902,2
customer-988509436,2
customer-14559616515,2
customer-7081228715,2
customer-375325611,2
customer-439559457,2
customer-346055760,2
customer-605185920,2
customer-115805196,2
customer-14573785505,2
customer-7096709015,2
customer-93122840,2
customer-14581221215,2
customer-808007322,2
customer-1724473200,2
customer-755745691,2
customer-885618506,2
customer-1559750310,2
customer-7108491525,2
customer-690024181,2
customer-1072511871,2
customer-988936800,2
customer-1206190041,2
customer-7118800015,2
customer-7118897715,2
customer-102111374,2
customer-755987856,2
customer-14649332005,2
customer-401960386,2
customer-886105370,2
customer-451574166,2
customer-37675816302,2
customer-1725015221,2
customer-14684287205,2
customer-756262000,2
customer-1424104271,2
customer-690243681,2
customer-690349966,2
customer-989320950,2
customer-1670860091,2
customer-1695729150,2
customer-37696617615,2
customer-27751698,2
customer-37700804105,2
customer-886727810,2
customer-7137606705,2
customer-25220159705,2
customer-7140029105,2
customer-37703236215,2
customer-14764121215,2
customer-271543606,2
customer-7146482015,2
customer-91109547402,2
customer-7147252605,2
customer-463542866,2
customer-690611890,2
customer-201664291,2
customer-37710581405,2
customer-421117507,2
customer-14804594602,2
customer-1074480186,2
customer-506701326,2
customer-102329068,2
customer-606958420,2
customer-606960652,2
customer-37734493315,2
customer-1371210610,2
customer-305243901,2
customer-14847418005,2
customer-7164082615,2
customer-1295075440,2
customer-124364477,2
customer-421205761,2
customer-14856707915,2
customer-887674171,2
customer-79867522702,2
customer-25301142405,2
customer-49437493905,2
customer-1727217601,2
customer-91569534702,2
customer-1371371351,2
customer-55750426102,2
customer-37794351302,2
customer-607195290,2
customer-691846736,2
customer-1617988501,2
customer-1702278200,2
customer-25340440505,2
customer-252992747,2
customer-990493481,2
customer-14924782502,2
customer-808495281,2
customer-1371539160,2
customer-990657250,2
customer-7204941015,2
customer-1720845640,2
customer-1147616006,2
customer-7209418105,2
customer-25391520605,2
customer-1075586986,2
customer-1147715661,2
customer-991007891,2
customer-692401270,2
customer-55707637602,2
customer-1296011101,2
customer-888780132,2
customer-37917460405,2
customer-2424184,2
customer-888909483,2
customer-202076181,2
customer-25428353802,2
customer-7231510005,2
customer-1208870580,2
customer-15024295502,2
customer-991301371,2
customer-57623752,2
customer-504333267,2
customer-37949314805,2
customer-305719277,2
customer-82390790802,2
customer-116128416,2
customer-79854154302,2
customer-439934651,2
customer-347899991,2
customer-889787990,2
customer-7263506305,2
customer-25476973405,2
customer-421592177,2
customer-693341261,2
customer-1209283753,2
customer-608956840,2
customer-43556019812,2
customer-757972706,2
customer-15105019905,2
customer-25525075115,2
customer-609033756,2
customer-202363517,2
customer-38016915205,2
customer-1561486891,2
customer-1696128841,2
customer-890226061,2
customer-890257611,2
customer-2784247,2
customer-1480256781,2
customer-890336751,2
customer-376285681,2
customer-79791222402,2
customer-15153744105,2
customer-9782758,2
customer-25571202005,2
customer-38054708602,2
customer-7306120605,2
customer-609598476,2
customer-452146230,2
customer-102659716,2
customer-15170623502,2
customer-1297070720,2
customer-348261757,2
customer-15180027105,2
customer-50278787,2
customer-758841406,2
customer-25634074602,2
customer-7330764905,2
customer-86027068902,2
customer-348358637,2
customer-1149648981,2
customer-7336881105,2
customer-1480294081,2
customer-694405916,2
customer-168264210,2
customer-7339408815,2
customer-993573810,2
customer-610397010,2
customer-79721493602,2
customer-452300430,2
customer-891590870,2
customer-1702672920,2
customer-7349853802,2
customer-38103732415,2
customer-116332527,2
customer-7357768605,2
customer-1297958340,2
customer-71516174,2
customer-610712681,2
customer-1210960850,2
customer-1077612391,2
customer-38123665105,2
customer-15228937205,2
customer-695140291,2
customer-421765666,2
customer-7370910005,2
customer-1078135671,2
customer-1710698861,2
customer-7377037005,2
customer-759420406,2
customer-171345926,2
customer-7383301715,2
customer-348799871,2
customer-7387773315,2
customer-15267963505,2
customer-7388121005,2
customer-15276081815,2
customer-15276688615,2
customer-809513806,2
customer-91580986602,2
customer-306624521,2
customer-203446822,2
customer-809540060,2
customer-7394265515,2
customer-1298771171,2
customer-7394573705,2
customer-995043231,2
customer-1150760456,2
customer-995193191,2
customer-7401361915,2
customer-84529428202,2
customer-82360767702,2
customer-760096926,2
customer-1150966010,2
customer-760489416,2
customer-91284258702,2
customer-25841664505,2
customer-440064477,2
customer-760596596,2
customer-995342671,2
customer-498020000,2
customer-1481303191,2
customer-1299088500,2
customer-91580801502,2
customer-7427832315,2
customer-43460271005,2
customer-893993936,2
customer-1079099521,2
customer-487777641,2
customer-1619496781,2
customer-116375817,2
customer-38287079505,2
customer-612048290,2
customer-7440210105,2
customer-810094246,2
customer-377067861,2
customer-7444484005,2
customer-38313960705,2
customer-7445138305,2
customer-894360741,2
customer-473151581,2
customer-1151535830,2
customer-79627109602,2
customer-1427544060,2
customer-15441393805,2
customer-7455602115,2
customer-116382021,2
customer-75564218202,2
customer-2676906,2
customer-43448320202,2
customer-810198262,2
customer-58701742,2
customer-203521796,2
customer-494897937,2
customer-894929030,2
customer-91580108802,2
customer-349403750,2
customer-25969709005,2
customer-349405851,2
customer-1214108471,2
customer-116499377,2
customer-761658296,2
customer-307757227,2
